image_path,style,color_code,color_desc,color_name,color_family,vendor_gh1,part_desc,category,subcategory,match_confidence,source_file,sheet,gender,category_source,color_source,division,abs_image_path,label,label_idx
dataset/images/W6BI21K6040_G011.jpg,W6BI21K6040,G011,Pure White,White,White,T-SHIRTS,SS CN 3D EMBROIDERY SCRIPT LOG,T-shirt,T-shirt,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,gh1_fallback,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BI21K6040_G011.jpg,T-shirt,26
dataset/images/kids_J2YI50K6YW1_G6V9.jpg,J2YI50K6YW1,G6V9,SWEET PINK,,Pink,T-SHIRTS,LS T-SHIRT,T-shirt,T-shirt,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J2YI50K6YW1_G6V9.jpg,T-shirt,26
dataset/images/hwr_50562579_100-White.jpg,50562579,100-White,100-White,White,White,Blouses,Blouses,Tops,Blouse,high,HWR FA26 order template incl all selections.xlsx,HWR FA2026 all product,,boss_spg,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hwr_50562579_100-White.jpg,Blouse,3
dataset/images/M6BL45W4157_A10J.jpg,M6BL45W4157,A10J,PURE COFFEE,,Brown,OUTERWEAR,MIDLENTH WARM PUFFA JACKET,Outerwear,Jacket,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BL45W4157_A10J.jpg,Jacket,14
dataset/images/W6BI20K6039_G1EA.jpg,W6BI20K6039,G1EA,DARK COFFEE,,Brown,T-SHIRTS,SS CN CRYSTALS TRIANGLE TEE,T-shirt,T-shirt,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BI20K6039_G1EA.jpg,T-shirt,26
dataset/images/W6YR48Z1259_JTMU.jpg,W6YR48Z1259,JTMU,JET BLACK MULTI,Jet Black,Black,SWEATERS,SL SHEER YOKE CN PERILLA RIBBE,Tops,Knit sweater,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,gh1_fallback,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6YR48Z1259_JTMU.jpg,Knit sweater,17
dataset/images/W6BI48K6416_MRH.jpg,W6BI48K6416,MRH,Marble Heather,,Grey,T-SHIRTS,SS CN MINI SCRIPT LOGO WARM TE,T-shirt,T-shirt,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,gh1_fallback,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BI48K6416_MRH.jpg,T-shirt,26
dataset/images/levis_28894-0257.jpg,28894-0257,RUNAWAY TRAIN,Dark Indigo - Worn In,,Blue,Mens-Bottoms,Jeans,Bottoms,Jeans,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Mens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_28894-0257.jpg,Jeans,15
dataset/images/W6BA4BD2264_ASHD.jpg,W6BA4BD2264,ASHD,ASHLAND,,,DENIM PANTS,REY WIDE LEG,Bottoms,Jeans,low,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,gh1_fallback,unmapped,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BA4BD2264_ASHD.jpg,Jeans,15
dataset/images/hb_HWPD7118320_BLO.jpg,HWPD7118320,BLO,BLACK LOGO,Black,Black,BAGS,MANHATTAN II BACKPACK,Bags,Backpack,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HWPD7118320_BLO.jpg,Backpack,0
dataset/images/guess_M6BZ38Z1842_FNOM.jpg,M6BZ38Z1842,FNOM,BI-COLOR RIBS G1H1+A,,,ACCESSORIES,BI.COLOR RIB BEANIE+SCARF GIFT,Soft Accessories,Hats,low,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,unmapped,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\guess_M6BZ38Z1842_FNOM.jpg,Hats,12
dataset/images/levis_A5753-0064.jpg,A5753-0064,SAND KHAKI AUTH GD,Neutrals,,Green,Mens-Bottoms,Beyond Denim,Bottoms,Trousers,medium,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Mens,levis_subcategory,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_A5753-0064.jpg,Trousers,28
dataset/images/ftw_FMFEALELL12_WHIBR.jpg,FMFEALELL12,WHIBR,WHITE BROWN,White,White,SNEAKER,ELBA,Sneakers,Sneakers,high,10-ORDERSHEET_MAINFW26_FOOTWEAR_WLCEE.xlsx,m,M,part_desc_keyword,exact_color_name,Footware,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\ftw_FMFEALELL12_WHIBR.jpg,Sneakers,23
dataset/images/kids_N6BQ06K6115_G7EH.jpg,N6BQ06K6115,G7EH,PARISIAN ROOF BLUE,,Blue,SWEATSHIRT,GMT DYE LS ACTIVE TOP,Tops,Sweatshirt,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_N6BQ06K6115_G7EH.jpg,Sweatshirt,25
dataset/images/hwr_50515651_100-White.jpg,50515651,100-White,100-White,White,White,Jersey,Jersey Tops,Tops,Top,high,HWR FA26 order template incl all selections.xlsx,HWR FA2026 all product,,boss_spg,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hwr_50515651_100-White.jpg,Top,27
dataset/images/W6YA3JD1542_TEMD.jpg,W6YA3JD1542,TEMD,TRUE MID,,,DENIM PANTS,NEW MOM,Bottoms,Jeans,low,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,gh1_fallback,unmapped,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6YA3JD1542_TEMD.jpg,Jeans,15
dataset/images/levis_29945-0232.jpg,29945-0232,SPACEY BROWN RICE TRUCKER,Tans,Brown,Brown,Womens-Tops,Truckers,Outerwear,Jacket,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Womens,levis_subcategory,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_29945-0232.jpg,Jacket,14
dataset/images/kids_H4BT03WCFM0_G7K5.jpg,H4BT03WCFM0,G7K5,CAVE BLUE,,Blue,OUTERWEAR,HOODED LS PADDED PUFFER W/ZIP,Outerwear,Jacket,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,U,U,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_H4BT03WCFM0_G7K5.jpg,Jacket,14
dataset/images/kids_L6BI11K5732_G011.jpg,L6BI11K5732,G011,Pure White,White,White,T-SHIRTS,LS T-SHIRT,T-shirt,T-shirt,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_L6BI11K5732_G011.jpg,T-shirt,26
dataset/images/M6BP25K6701_FMMJ.jpg,M6BP25K6701,FMMJ,ASHER YD SMART BLUE,,Blue,KNIT TOPS,LS ASHER YD KNIT CREW,Tops,Top,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,gh1_fallback,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BP25K6701_FMMJ.jpg,Top,27
dataset/images/M6BN04W4190_G7DC.jpg,M6BN04W4190,G7DC,DEEP BERYL,,Green,BLAZER,URBAN BLAZER + BIB,Outerwear,Blazer,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BN04W4190_G7DC.jpg,Blazer,2
dataset/images/M6BR17Z1365_FMKX.jpg,M6BR17Z1365,FMKX,HERRINGBONE JACQUARD,,Multicolor,SWEATERS,NASH HERRINGBONE ZIPPED CARDI,Tops,Cardigan,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BR17Z1365_FMKX.jpg,Cardigan,7
dataset/images/M6BI49K6186_A834.jpg,M6BI49K6186,A834,SWEET MINT,Mint,Green,T-SHIRTS,CN SS  MID TRIANGLE INJECTION,T-shirt,T-shirt,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,gh1_fallback,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BI49K6186_A834.jpg,T-shirt,26
dataset/images/levis_0037P-0002.jpg,0037P-0002,TRUE RED,Reds,Red,Red,Womens-Tops,Sweaters,Tops,Knit sweater,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Womens,levis_subcategory,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_0037P-0002.jpg,Knit sweater,17
dataset/images/M6BB75W4178_JBLK.jpg,M6BB75W4178,JBLK,Jet Black A996,Jet Black,Black,PANTS,TYLER PANTS,Bottoms,Trousers,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BB75W4178_JBLK.jpg,Trousers,28
dataset/images/W6BL13W3746_FNGI.jpg,W6BL13W3746,FNGI,ELK BROWN MULTI,Brown,Brown,OUTERWEAR,INGRID FAUX FUR HOODIE JACKET,Outerwear,Jacket,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BL13W3746_FNGI.jpg,Jacket,14
dataset/images/M6BR20Z1370_FMQC.jpg,M6BR20Z1370,FMQC,DIAGONAL JACQUARD G1,,Multicolor,SWEATERS,NICO HALF ZIP DIAGONAL STITCH,Tops,Knit sweater,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,gh1_fallback,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BR20Z1370_FMQC.jpg,Knit sweater,17
dataset/images/W6YAJ2D1581_TMLT.jpg,W6YAJ2D1581,TMLT,TIMELESS LIGHT,,Blue,DENIM PANTS,CURVE X,Bottoms,Jeans,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,gh1_fallback,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6YAJ2D1581_TMLT.jpg,Jeans,15
dataset/images/hb_HWKG2248740_BLA.jpg,HWKG2248740,BLA,BLACK,Black,Black,EVENINGS-BAGS,JEWELS TOP HANDLE POUCH,Tops,Top,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HWKG2248740_BLA.jpg,Top,27
dataset/images/ftw_FLFFACPEL12_CREAM.jpg,FLFFACPEL12,CREAM,CREAM,,White,SNEAKER,FACTER,Sneakers,Sneakers,medium,10-ORDERSHEET_MAINFW26_FOOTWEAR_WLCEE.xlsx,w,W,part_desc_keyword,family_keyword,Footware,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\ftw_FLFFACPEL12_CREAM.jpg,Sneakers,23
dataset/images/levis_A4842-0096.jpg,A4842-0096,SCYE TIPPING STRIPE TAWNY PORT,Reds,,Multicolor,Mens-Tops,Polos,T-shirt,Polo shirt,medium,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Mens,levis_subcategory,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_A4842-0096.jpg,Polo shirt,19
dataset/images/kids_N6BI11K5863_G7EH.jpg,N6BI11K5863,G7EH,PARISIAN ROOF BLUE,,Blue,T-SHIRTS,LS T-SHIRT,T-shirt,T-shirt,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_N6BI11K5863_G7EH.jpg,T-shirt,26
dataset/images/levis_29945-0239.jpg,29945-0239,CAT EYES,Browns,,Brown,Womens-Tops,Truckers,Outerwear,Jacket,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Womens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_29945-0239.jpg,Jacket,14
dataset/images/ftw_FLFMAGELE12_WINE.jpg,FLFMAGELE12,WINE,Wine,Wine,Red,SNEAKER,MAGGNET,Sneakers,Sneakers,high,10-ORDERSHEET_MAINFW26_FOOTWEAR_WLCEE.xlsx,w,W,part_desc_keyword,exact_color_name,Footware,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\ftw_FLFMAGELE12_WINE.jpg,Sneakers,23
dataset/images/kids_K6BI11K5836_G011.jpg,K6BI11K5836,G011,Pure White,White,White,T-SHIRTS,SS T-SHIRT_LOGO,T-shirt,T-shirt,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_K6BI11K5836_G011.jpg,T-shirt,26
dataset/images/levis_29037-0095.jpg,29037-0095,CHECK THE SCORE,Dark Indigo - Worn In,,Multicolor,Mens-Bottoms,Jeans,Bottoms,Jeans,medium,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Mens,levis_subcategory,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_29037-0095.jpg,Jeans,15
dataset/images/kids_L73Q09KAUG0_LHY.jpg,L73Q09KAUG0,LHY,LIGHT HEATHER GREY M,,Grey,SWEATSHIRT,LS FLEECE_CORE,Tops,Sweatshirt,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_L73Q09KAUG0_LHY.jpg,Sweatshirt,25
dataset/images/M6BL31W4143_DWHT.jpg,M6BL31W4143,DWHT,DOWNEY HEATHER M96,,Grey,OUTERWEAR,URBAN COAT,Outerwear,Coat,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BL31W4143_DWHT.jpg,Coat,8
dataset/images/kids_K73I56K8HM0_JBLK.jpg,K73I56K8HM0,JBLK,Jet Black A996,Jet Black,Black,T-SHIRTS,SS T-SHIRT_CORE,T-shirt,T-shirt,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_K73I56K8HM0_JBLK.jpg,T-shirt,26
dataset/images/kids_N6BI18K5871_PMTB.jpg,N6BI18K5871,PMTB,CAMO VINTAGE GRAFFIT,,,T-SHIRTS,LS T-SHIRT,T-shirt,T-shirt,low,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,unmapped,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_N6BI18K5871_PMTB.jpg,T-shirt,26
dataset/images/kids_N6BI11K5863_G7V2.jpg,N6BI11K5863,G7V2,SMART BLUE,,Blue,T-SHIRTS,LS T-SHIRT,T-shirt,T-shirt,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_N6BI11K5863_G7V2.jpg,T-shirt,26
dataset/images/M6BB21W4173_G7V2.jpg,M6BB21W4173,G7V2,SMART BLUE,,Blue,PANTS,PORTO,Bottoms,Trousers,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,gh1_fallback,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BB21W4173_G7V2.jpg,Trousers,28
dataset/images/hb_HMSYSYP6459_BRO.jpg,HMSYSYP6459,BRO,BROWN,Brown,Brown,MINI-BAGS,SYDNEY FLAT CROSSBODY,Bags,Handbag,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,M,M,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HMSYSYP6459_BRO.jpg,Handbag,11
dataset/images/kids_H6BG10K6029_G5B7.jpg,H6BG10K6029,G5B7,BEET JUICE RED,Red,Red,SET,SET HOODED LS ACTIVE TOP W/ZIP,Tops,Hoodie,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,U,U,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_H6BG10K6029_G5B7.jpg,Hoodie,13
dataset/images/kids_L2YQ48K6ZS1_JBLK.jpg,L2YQ48K6ZS1,JBLK,Jet Black A996,Jet Black,Black,PANTS,ACTIVE PANTS,Bottoms,Trousers,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_L2YQ48K6ZS1_JBLK.jpg,Trousers,28
dataset/images/kids_L6BA05D2197_DPSB.jpg,L6BA05D2197,DPSB,DEEPEST BLUE _KIDS W,,Blue,DENIM PANTS,SLIM COMFORT DENIM PANTS,Bottoms,Trousers,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_L6BA05D2197_DPSB.jpg,Trousers,28
dataset/images/W6BK87K7902_A50U.jpg,W6BK87K7902,A50U,VINEYARD RED,Red,Red,DRESSES,SL HARLEY HALTER DRESS,Dresses,Dresses,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BK87K7902_A50U.jpg,Dresses,10
dataset/images/kids_L6BQ18K8083_G9D5.jpg,L6BQ18K8083,G9D5,MOSSY GREEN,,Green,SWEATSHIRT,LS SCUBA ACTIVE TOP_MINI ME,Tops,Sweatshirt,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_L6BQ18K8083_G9D5.jpg,Sweatshirt,25
dataset/images/W6YR09Z0948_G64J.jpg,W6YR09Z0948,G64J,BLUSH BREEZE,Blush,Pink,SWEATERS,LS CN ELLIE SWTR,Tops,Knit sweater,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6YR09Z0948_G64J.jpg,Knit sweater,17
dataset/images/hwr_50564164_001-Black.jpg,50564164,001-Black,001-Black,Black,Black,Jackets,Jackets,Outerwear,Jacket,high,HWR FA26 order template incl all selections.xlsx,HWR FA2026 all product,,boss_spg,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hwr_50564164_001-Black.jpg,Jacket,14
dataset/images/W6BK90K8418_FNPP.jpg,W6BK90K8418,FNPP,ROMANTIC NUDE,Nude,Neutral,DRESSES,LS GLOSSY SEQUINS LONG DRESS,Dresses,Dresses,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BK90K8418_FNPP.jpg,Dresses,10
dataset/images/hb_AW5677POL03_WHI.jpg,AW5677POL03,WHI,WHITE,White,White,TEXTILE,KNITTED COLLAR,Soft Accessories,Soft Accessories,medium,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,gh1_fallback,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_AW5677POL03_WHI.jpg,Soft Accessories,24
dataset/images/kids_J6BK02K5913_G011.jpg,J6BK02K5913,G011,Pure White,White,White,DRESSES,COATED RIB SS DRESS,Dresses,Dresses,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J6BK02K5913_G011.jpg,Dresses,10
dataset/images/hb_AW5634POL01_GRY.jpg,AW5634POL01,GRY,GREY,,Grey,MISCELLANEOUS,KNITTED BEANIE,Soft Accessories,Hats,medium,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,family_keyword,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_AW5634POL01_GRY.jpg,Hats,12
dataset/images/levis_0036A-0005.jpg,0036A-0005,COLD SUMMER,Dark Indigo - Worn In,,Blue,Womens-Bottoms,Jeans,Bottoms,Jeans,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Womens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_0036A-0005.jpg,Jeans,15
dataset/images/W2YL1IW6NW2_G011.jpg,W2YL1IW6NW2,G011,Pure White,White,White,OUTERWEAR,VONA JACKET,Outerwear,Jacket,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W2YL1IW6NW2_G011.jpg,Jacket,14
dataset/images/levis_00501-3715.jpg,00501-3715,THE CONCOURSE DX,Med Indigo - Worn In,,Blue,Mens-Bottoms,Jeans,Bottoms,Jeans,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Mens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_00501-3715.jpg,Jeans,15
dataset/images/W6BB11W4061_JBLK.jpg,W6BB11W4061,JBLK,Jet Black A996,Jet Black,Black,PANTS,BRYNELLE WIDE LEG PANT,Bottoms,Trousers,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BB11W4061_JBLK.jpg,Trousers,28
dataset/images/W6BI20K6039_G011.jpg,W6BI20K6039,G011,Pure White,White,White,T-SHIRTS,SS CN CRYSTALS TRIANGLE TEE,T-shirt,T-shirt,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BI20K6039_G011.jpg,T-shirt,26
dataset/images/kids_K6BR06Z1284_G60N.jpg,K6BR06Z1284,G60N,PINK SUGAR,,Pink,SWEATERS,LS SWEATER,Tops,Knit sweater,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_K6BR06Z1284_G60N.jpg,Knit sweater,17
dataset/images/W2YL1IW6NW2_JBLK.jpg,W2YL1IW6NW2,JBLK,Jet Black A996,Jet Black,Black,OUTERWEAR,VONA JACKET,Outerwear,Jacket,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W2YL1IW6NW2_JBLK.jpg,Jacket,14
dataset/images/kids_J6BH04W3952_FNOF.jpg,J6BH04W3952,FNOF,SUEDE DEBOSSED COGNA,,,WOVEN TOPS,SUEDE LS SHIRT,Tops,Shirt,low,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,unmapped,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J6BH04W3952_FNOF.jpg,Shirt,21
dataset/images/W6BI23K6043_S00I.jpg,W6BI23K6043,S00I,CREAM AND BLACK STRI,Black,Black,T-SHIRTS,SS CN MINI 4G STRIPED CROP TEE,T-shirt,T-shirt,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BI23K6043_S00I.jpg,T-shirt,26
dataset/images/W6BI26K6047_G012.jpg,W6BI26K6047,G012,CREAM WHITE,Cream White,White,T-SHIRTS,SS CN SAVANNA LEOPARD TRIANGLE,T-shirt,T-shirt,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,gh1_fallback,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BI26K6047_G012.jpg,T-shirt,26
dataset/images/M6YR07Z0912_JBLK.jpg,M6YR07Z0912,JBLK,Jet Black A996,Jet Black,Black,SWEATERS,MARCOS CN LS LOGO EMBRO SWTR,Tops,Knit sweater,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6YR07Z0912_JBLK.jpg,Knit sweater,17
dataset/images/M6BN75W4186_H72P.jpg,M6BN75W4186,H72P,BLACKENED BLUE HEATH,Black,Black,BLAZER,VISCOSE BLEND EATON BLAZER,Outerwear,Blazer,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BN75W4186_H72P.jpg,Blazer,2
dataset/images/W6BA1AD2076_C0SN.jpg,W6BA1AD2076,C0SN,COSMIC NIGHT,,,DENIM PANTS,WIDE LEG,Bottoms,Jeans,low,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,gh1_fallback,unmapped,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BA1AD2076_C0SN.jpg,Jeans,15
dataset/images/hwr_50566127_001-Black.jpg,50566127,001-Black,001-Black,Black,Black,Trousers,Trousers,Bottoms,Trousers,high,HWR FA26 order template incl all selections.xlsx,HWR FA2026 all product,,boss_spg,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hwr_50566127_001-Black.jpg,Trousers,28
