image_path,style,color_code,color_desc,color_name,color_family,vendor_gh1,part_desc,category,subcategory,match_confidence,source_file,sheet,gender,category_source,color_source,division,abs_image_path,label,label_idx
dataset/images/levis_29507-1711.jpg,29507-1711,NEW FRIENDS SELVEDGE,Med Indigo - Worn In,,Blue,Mens-Bottoms,Jeans,Bottoms,Jeans,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Mens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_29507-1711.jpg,Blue,1
dataset/images/M6YAN1D1482_1TLB.jpg,M6YAN1D1482,1TLB,TRUE LIGHT BLUE,Light Blue,Blue,DENIM PANTS,MIAMI,Bottoms,Jeans,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,gh1_fallback,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6YAN1D1482_1TLB.jpg,Blue,1
dataset/images/marciano_G6BZ06Z1702_CHD.jpg,G6BZ06Z1702,CHD,DARK COAL HEATHER M9,,Grey,TEXTILE,HELSINKY SCARF,Soft Accessories,Scarf/Bandana,medium,8-ORDERSHEET_MAIN FW26_MARCIANO_WLCEE.xlsx,W,W,part_desc_keyword,family_keyword,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\marciano_G6BZ06Z1702_CHD.jpg,Grey,4
dataset/images/hb_HWBG2336170_BRO.jpg,HWBG2336170,BRO,BROWN,Brown,Brown,BAGS,BRONNA SHOULDER BAG,Bags,Handbag,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HWBG2336170_BRO.jpg,Brown,2
dataset/images/hb_SMVELELEA04_BLA.jpg,SMVELELEA04,BLA,BLACK,Black,Black,WALLETS,MILANO TRIFOLD S,Small Leather Goods,Wallets,medium,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,M,M,gh1_fallback,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_SMVELELEA04_BLA.jpg,Black,0
dataset/images/kids_L73Q09KAUG0_JBLK.jpg,L73Q09KAUG0,JBLK,Jet Black A996,Jet Black,Black,SWEATSHIRT,LS FLEECE_CORE,Tops,Sweatshirt,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_L73Q09KAUG0_JBLK.jpg,Black,0
dataset/images/levis_28833-1440.jpg,28833-1440,LOOKING SHARP ADV,Light Indigo - Worn In,,Blue,Mens-Bottoms,Jeans,Bottoms,Jeans,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Mens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_28833-1440.jpg,Blue,1
dataset/images/hb_PMMISLP6435_BLA.jpg,PMMISLP6435,BLA,BLACK,Black,Black,MISCELLANEOUS,MILANO CLUTCH M,Bags,Handbag,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,M,M,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_PMMISLP6435_BLA.jpg,Black,0
dataset/images/M6BH33W4283_SM4Z.jpg,M6BH33W4283,SM4Z,YD WHITE/NIMBUS/NAVY,White,White,WOVEN TOPS,LS YARN DYED MOTIF SHIRT,Tops,Shirt,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BH33W4283_SM4Z.jpg,White,10
dataset/images/hwr_50516196_432-Bright_Blue.jpg,50516196,432-Bright Blue,432-Bright Blue,,Blue,Jeans,Jeans,Bottoms,Jeans,medium,HWR FA26 order template incl all selections.xlsx,HWR FA2026 all product,,boss_spg,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hwr_50516196_432-Bright_Blue.jpg,Blue,1
dataset/images/M6BI48K6185_A70Q.jpg,M6BI48K6185,A70Q,NIMBUS BLUE,,Blue,T-SHIRTS,CN SS BOX LOGO ROPES TEE,T-shirt,T-shirt,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BI48K6185_A70Q.jpg,Blue,1
dataset/images/W6BL65W4230_JBLK.jpg,W6BL65W4230,JBLK,Jet Black A996,Jet Black,Black,OUTERWEAR,NEW MARIKA PU SHORT TRENCH,Outerwear,Trench coat,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BL65W4230_JBLK.jpg,Black,0
dataset/images/W6BA1CW4354_G1H1.jpg,W6BA1CW4354,G1H1,PROSECCO,Rose,Pink,PANTS,BELLAGIO,Bottoms,Trousers,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,gh1_fallback,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BA1CW4354_G1H1.jpg,Pink,7
dataset/images/M6BR13Z1361_G993.jpg,M6BR13Z1361,G993,PLANTER,,Green,SWEATERS,NAITO SPORTY RAGLAN LS SWTR,Tops,Knit sweater,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BR13Z1361_G993.jpg,Green,3
dataset/images/W5BP07KCGM2_MCH.jpg,W5BP07KCGM2,MCH,MEDIUM CHARCOAL HEAT,Charcoal,Black,KNIT TOPS,SS LICIA MOCK NK TOP,Tops,Roll-neck,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W5BP07KCGM2_MCH.jpg,Black,0
dataset/images/hb_HMBEPOP6411_BLA.jpg,HMBEPOP6411,BLA,BLACK,Black,Black,BAGS,BERLIN BACKPACK,Bags,Backpack,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,M,M,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HMBEPOP6411_BLA.jpg,Black,0
dataset/images/hb_HWPD7118330_BLO.jpg,HWPD7118330,BLO,BLACK LOGO,Black,Black,BAGS,MANHATTAN II LARGE BACKPACK,Bags,Backpack,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HWPD7118330_BLO.jpg,Black,0
dataset/images/hb_HWBG2183050_COG.jpg,HWBG2183050,COG,COGNAC,Cognac,Brown,BAGS,ANTONIA SMALL SATCHEL,Bags,Handbag,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HWBG2183050_COG.jpg,Brown,2
dataset/images/hb_HWBB9308720_BLA.jpg,HWBB9308720,BLA,BLACK,Black,Black,MINI-BAGS,CAMDEN MINI SHOULDER BAG,Bags,Handbag,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HWBB9308720_BLA.jpg,Black,0
dataset/images/hb_BW9496P6435_BLA.jpg,BW9496P6435,BLA,BLACK,Black,Black,BELTS,PANT BELT NT REV & ADJ H35,Belts,Belts,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_BW9496P6435_BLA.jpg,Black,0
dataset/images/hb_HWGP2489060_ESL.jpg,HWGP2489060,ESL,ESPRESSO LOGO,,Brown,BAGS,ALLEGRA LOGO GFRIEND SATCHEL,Bags,Handbag,medium,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,family_keyword,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HWGP2489060_ESL.jpg,Brown,2
dataset/images/marciano_G6YH09W3667_PMYU.jpg,G6YH09W3667,PMYU,FLORAL BROCADE PRINT,,Multicolor,WOVEN TOPS,MELISSA SHIRT,Tops,Shirt,medium,8-ORDERSHEET_MAIN FW26_MARCIANO_WLCEE.xlsx,W,W,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\marciano_G6YH09W3667_PMYU.jpg,Multicolor,5
dataset/images/M6BP11K6203_G7V2.jpg,M6BP11K6203,G7V2,SMART BLUE,,Blue,KNIT TOPS,LS DETAILED TEXTURED POLO,T-shirt,Polo shirt,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BP11K6203_G7V2.jpg,Blue,1
dataset/images/ftw_FLFSOTELE12_BLACK.jpg,FLFSOTELE12,BLACK,BLACK,Black,Black,SNEAKER,SOTHA,Sneakers,Sneakers,high,10-ORDERSHEET_MAINFW26_FOOTWEAR_WLCEE.xlsx,w,W,part_desc_keyword,exact_color_name,Footware,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\ftw_FLFSOTELE12_BLACK.jpg,Black,0
dataset/images/kids_L6BP02K7255_G1H6.jpg,L6BP02K7255,G1H6,VANILLA CREAM,,White,KNIT TOPS,SS POLO_MINI ME,T-shirt,Polo shirt,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_L6BP02K7255_G1H6.jpg,White,10
dataset/images/kids_I0BZ02Z2QO0_G7HR.jpg,I0BZ02Z2QO0,G7HR,SECRET BLUE,,Blue,ACCESSORIES,HAT WITH LOGO,Soft Accessories,Hats,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_I0BZ02Z2QO0_G7HR.jpg,Blue,1
dataset/images/levis_A4320-0000.jpg,A4320-0000,MID TONE GREY HEATHER,Greys,,Grey,Mens-Tops,Sweaters,Tops,Knit sweater,medium,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Mens,levis_subcategory,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_A4320-0000.jpg,Grey,4
dataset/images/kids_J6BB13K5887_G012.jpg,J6BB13K5887,G012,CREAM WHITE,Cream White,White,PANTS,BRUSHED FLEECE CARGO PANTS,Bottoms,Trousers,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J6BB13K5887_G012.jpg,White,10
dataset/images/M6BQ23K6163_DWHT.jpg,M6BQ23K6163,DWHT,DOWNEY HEATHER M96,,Grey,SWEATSHIRT,LS POLO SWEATSHIRT,Tops,Sweatshirt,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BQ23K6163_DWHT.jpg,Grey,4
dataset/images/W6BL43W4095_JBLK.jpg,W6BL43W4095,JBLK,Jet Black A996,Jet Black,Black,OUTERWEAR,NEW KAROLE FUR COLLAR COAT,Outerwear,Coat,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BL43W4095_JBLK.jpg,Black,0
dataset/images/kids_J6BI31K5833_G011.jpg,J6BI31K5833,G011,Pure White,White,White,T-SHIRTS,MIDI RIB LS T-SHIRT,T-shirt,T-shirt,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J6BI31K5833_G011.jpg,White,10
dataset/images/W6BH55W4295_RGP.jpg,W6BH55W4295,RGP,REGAL PLUM,Plum,Purple,WOVEN TOPS,ANNAMARIA EQUIPMENT LS SHIRT,Tops,Shirt,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BH55W4295_RGP.jpg,Purple,8
dataset/images/kids_J6BL08W4000_G7P1.jpg,J6BL08W4000,G7P1,BLACKENED BLUE,Black,Black,OUTERWEAR,LS COAT,Outerwear,Coat,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J6BL08W4000_G7P1.jpg,Black,0
dataset/images/hb_SMVELELEA25_DAB.jpg,SMVELELEA25,DAB,DARK BLACK,Black,Black,WALLETS,MILANO CARD HOLDER,Small Leather Goods,Wallets,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,M,M,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_SMVELELEA25_DAB.jpg,Black,0
dataset/images/kids_J6BA11D2213_UPAS.jpg,J6BA11D2213,UPAS,USED PARIS BLUE WASH,,Blue,DENIM PANTS,PALAZZO TENCEL RIGID DENIM PAN,Bottoms,Trousers,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J6BA11D2213_UPAS.jpg,Blue,1
dataset/images/W6BP18K6246_G596.jpg,W6BP18K6246,G596,RED NOIR,Red,Red,KNIT TOPS,LS SCOOP NK LICIA TOP,Tops,Top,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BP18K6246_G596.jpg,Red,9
dataset/images/hb_TWPN2322024_COG.jpg,TWPN2322024,COG,COGNAC,Cognac,Brown,TRAVEL BAGS,SUZY TOTE,Bags,Handbag,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_TWPN2322024_COG.jpg,Brown,2
dataset/images/levis_001VH-0001.jpg,001VH-0001,RIVETING CLEAN HEM,Light Indigo - Worn In,,Blue,Womens-Bottoms,Skirts,Bottoms,Skirt,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Womens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_001VH-0001.jpg,Blue,1
dataset/images/hb_HWBG7898190_RWO.jpg,HWBG7898190,RWO,ROSEWOOD,Rose,Pink,BAGS,AMORETTE TOP HANDLE FLAP,Tops,Top,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HWBG7898190_RWO.jpg,Pink,7
dataset/images/M6BB16W4174_G011.jpg,M6BB16W4174,G011,Pure White,White,White,PANTS,ANGELS CHINO,Bottoms,Trousers,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BB16W4174_G011.jpg,White,10
dataset/images/W6BB10W4060_JBLK.jpg,W6BB10W4060,JBLK,Jet Black A996,Jet Black,Black,PANTS,SABINE BASKET WEAVE PANT,Bottoms,Trousers,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BB10W4060_JBLK.jpg,Black,0
dataset/images/kids_N73Q10KAUG0_LHY.jpg,N73Q10KAUG0,LHY,LIGHT HEATHER GREY M,,Grey,SWEATSHIRT,LS FLEECE_CORE,Tops,Sweatshirt,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_N73Q10KAUG0_LHY.jpg,Grey,4
dataset/images/levis_18883-0207.jpg,18883-0207,BLUE WAVE DARK,Dark Indigo - Worn In,,Blue,Womens-Bottoms,Jeans,Bottoms,Jeans,medium,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Womens,levis_subcategory,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_18883-0207.jpg,Blue,1
dataset/images/levis_17369-0201.jpg,17369-0201,MINERAL BLACK,Blacks,Black,Black,Womens-Tops,Tees,T-shirt,T-shirt,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Womens,levis_subcategory,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_17369-0201.jpg,Black,0
dataset/images/M6BL64W4477_JBLK.jpg,M6BL64W4477,JBLK,Jet Black A996,Jet Black,Black,OUTERWEAR,ZENITH NYLON PUFFA JACKET,Outerwear,Jacket,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BL64W4477_JBLK.jpg,Black,0
dataset/images/hb_HWBB2314010_BLA.jpg,HWBB2314010,BLA,BLACK,Black,Black,BAGS,SUNSET SMALL HOBO,Bags,Handbag,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HWBB2314010_BLA.jpg,Black,0
dataset/images/kids_J6BL19W4012_G7JZ.jpg,J6BL19W4012,G7JZ,FROZEN LIGHT BLUE,Light Blue,Blue,OUTERWEAR,FAUX FUR HOODED LS JACKET W/ZI,Outerwear,Jacket,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J6BL19W4012_G7JZ.jpg,Blue,1
dataset/images/levis_003EF-0000.jpg,003EF-0000,Ewan Fairisle DUFFEL BAG,Greens,,Green,Mens-Tops,Sweaters,Tops,Knit sweater,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Mens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_003EF-0000.jpg,Green,3
dataset/images/kids_K6BL06W3968_FBJD.jpg,K6BL06W3968,FBJD,BLUE_ALL OVER ABSTRA,,Blue,OUTERWEAR,FAUX FUR LS JACKET W/ZIP,Outerwear,Jacket,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_K6BL06W3968_FBJD.jpg,Blue,1
dataset/images/W6BR33Z1426_H154.jpg,W6BR33Z1426,H154,CHESTNUT HEATHER,Chestnut,Brown,SWEATERS,SL MN PRISCILLA SWTR,Tops,Knit sweater,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BR33Z1426_H154.jpg,Brown,2
dataset/images/W6BI20K6039_JBLK.jpg,W6BI20K6039,JBLK,Jet Black A996,Jet Black,Black,T-SHIRTS,SS CN CRYSTALS TRIANGLE TEE,T-shirt,T-shirt,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\W6BI20K6039_JBLK.jpg,Black,0
dataset/images/kids_L6BI25K5751_G287.jpg,L6BI25K5751,G287,DUNE GOLD,,Yellow,T-SHIRTS,LS T-SHIRT,T-shirt,T-shirt,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_L6BI25K5751_G287.jpg,Yellow,11
dataset/images/kids_N6BB03K6119_G532.jpg,N6BB03K6119,G532,CHILI RED,Red,Red,PANTS,ACTIVE PANTS,Bottoms,Trousers,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_N6BB03K6119_G532.jpg,Red,9
dataset/images/kids_A6BK10Z1319_FMKI.jpg,A6BK10Z1319,FMKI,CREAM + LIGHT BLUE +,Light Blue,Blue,DRESSES,LS SWEATER DRESS + PANTY,Dresses,Dresses,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_A6BK10Z1319_FMKI.jpg,Blue,1
dataset/images/hb_HMGECAP4246_LBU.jpg,HMGECAP4246,LBU,LIGHT BLUE,Light Blue,Blue,BAGS,GENOVA TOTE,Bags,Handbag,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,M,M,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HMGECAP4246_LBU.jpg,Blue,1
dataset/images/ftw_FLFYAMLEA14_BLACK.jpg,FLFYAMLEA14,BLACK,BLACK,Black,Black,CASUAL SHOES,YAMINA,Shoes,Loafers,high,10-ORDERSHEET_MAINFW26_FOOTWEAR_WLCEE.xlsx,w,W,part_desc_keyword,exact_color_name,Footware,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\ftw_FLFYAMLEA14_BLACK.jpg,Black,0
dataset/images/kids_N73I55K8HM0_JBLK.jpg,N73I55K8HM0,JBLK,Jet Black A996,Jet Black,Black,T-SHIRTS,SS T-SHIRT_CORE,T-shirt,T-shirt,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_N73I55K8HM0_JBLK.jpg,Black,0
dataset/images/ftw_FLFHELPEL12_WHITE.jpg,FLFHELPEL12,WHITE,WHITE,White,White,SNEAKER,HELADA,Sneakers,Sneakers,high,10-ORDERSHEET_MAINFW26_FOOTWEAR_WLCEE.xlsx,w,W,part_desc_keyword,exact_color_name,Footware,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\ftw_FLFHELPEL12_WHITE.jpg,White,10
dataset/images/kids_J6BZ22W4032_G7JZ.jpg,J6BZ22W4032,G7JZ,FROZEN LIGHT BLUE,Light Blue,Blue,ACCESSORIES,REVERSIBLE TEDDY BUCKET HAT,Soft Accessories,Hats,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_J6BZ22W4032_G7JZ.jpg,Blue,1
dataset/images/levis_A6887-0035.jpg,A6887-0035,GARMENT DYE DUFFEL BAG,Greens,,Green,Mens-Tops,Tees,T-shirt,T-shirt,high,Order Levis Belgrade Usce APPAREL FW25.xlsx,All_All,Mens,levis_subcategory,levis_color_family,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\levis_A6887-0035.jpg,Green,3
dataset/images/kids_A6BK06Z1316_G5B7.jpg,A6BK06Z1316,G5B7,BEET JUICE RED,Red,Red,DRESSES,LS SWEATER DRESS + PANTY,Dresses,Dresses,high,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,G,G,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_A6BK06Z1316_G5B7.jpg,Red,9
dataset/images/M6YI24K3728_G7V2.jpg,M6YI24K3728,G7V2,SMART BLUE,,Blue,T-SHIRTS,CN  SS CORE EXTRA SLIM TEE,T-shirt,T-shirt,medium,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6YI24K3728_G7V2.jpg,Blue,1
dataset/images/hb_HWBB9308240_ESP.jpg,HWBB9308240,ESP,ESPRESSO,,Brown,BAGS,CAMDEN LARGE TOTE,Bags,Handbag,medium,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,W,W,part_desc_keyword,family_keyword,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_HWBB9308240_ESP.jpg,Brown,2
dataset/images/kids_N6BR03Z1393_G8J3.jpg,N6BR03Z1393,G8J3,DARK JADE,,Green,SWEATERS,LS SWEATER,Tops,Knit sweater,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_N6BR03Z1393_G8J3.jpg,Green,3
dataset/images/hb_SMMISLLEA25_BLA.jpg,SMMISLLEA25,BLA,BLACK,Black,Black,WALLETS,MILANO CARD HOLDER,Small Leather Goods,Wallets,high,7-ORDERSHEET_MAIN FW26_HB_WLCEE.xlsx,M,M,part_desc_keyword,exact_color_name,Accesories,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\hb_SMMISLLEA25_BLA.jpg,Black,0
dataset/images/M6BL29W4142_H01A.jpg,M6BL29W4142,H01A,ANTIQUE WHITE HEATHE,White,White,OUTERWEAR,WOOLED JACKET,Outerwear,Jacket,high,6-ORDERSHEET_MAIN FW26_GUESS_WLCEE.xlsx,M,M,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\M6BL29W4142_H01A.jpg,White,10
dataset/images/marciano_G6BK20K6523_JBLK.jpg,G6BK20K6523,JBLK,Jet Black A996,Jet Black,Black,DRESSES,EZME LS PIERCED DRESS,Dresses,Dresses,high,8-ORDERSHEET_MAIN FW26_MARCIANO_WLCEE.xlsx,W,W,part_desc_keyword,exact_color_name,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\marciano_G6BK20K6523_JBLK.jpg,Black,0
dataset/images/kids_L92Q09KAUG0_G7V2.jpg,L92Q09KAUG0,G7V2,SMART BLUE,,Blue,SWEATSHIRT,HOODED FLEECE_CORE,Tops,Hoodie,medium,11-ORDERSHEET_MAINFW26_KIDS_WLCEE.xlsx,B,B,part_desc_keyword,family_keyword,Apparel,C:\Users\ir.marko\Downloads\ML- projekat\dataset\images\kids_L92Q09KAUG0_G7V2.jpg,Blue,1
